"Article","Product_hier_1","Product_hier_2","Product_hier_3","Country_of_origin","Class","Contents","Crop","Consumer_unit","Price_group","Quality","Item_description"
917364,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30AL ARA 10X300 S41KKG613PP GL TE7NL"
917365,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35AL ARA 10X300 S41KKG613PP GL TE7NL"
917366,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 27AL ARA 10X300 S41KKG613PP GL TE8NL"
917367,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 30AL ARA 10X300 S41KKG613PP GL TE8NL"
917368,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 35AL ARA 10X300 S41KKG613PP GL TE8NL"
917369,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27MACE 10X300 S41 KKG613 PP GL 7NL"
917370,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30MACE 10X300 S41 KKG613 PP GL 7NL"
917371,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35MACE 10X300 S41 KKG613 PP GL 7NL"
917393,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,6,"ARB 27ELS 10X300 S41 KKG613 PP GL 6BE"
917394,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,7,"ARB 27RE ELS 10X300 S41KKG613PP GL TE7BE"
917395,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,7,"ARB 30RE ELS 10X300 S41KKG613PP GL TE7BE"
917396,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,7,"ARB 35RE ELS 10X300 S41KKG613PP GL TE7BE"
917397,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,8,"ARB 30RE ELS 10X300 S41KKG613PP GL TE8BE"
917398,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,8,"ARB 35RE ELS 10X300 S41KKG613PP GL TE8BE"
917399,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27ARA 10X300 S41 KKG613 PP GL 7NL"
917400,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30ARA 10X300 S41 KKG613 PP GL 7NL"
917401,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35ARA 10X300 S41 KKG613 PP GL 7NL"
917402,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,7,"ARB 27ELS 10X300 S41 KKG613 PP GL 7BE"
917403,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,7,"ARB 30ELS 10X300 S41 KKG613 PP GL 7BE"
917404,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,7,"ARB 35ELS 10X300 S41 KKG613 PP GL 7BE"
917405,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,6,"ARB 27ARA 10X300 S41 KKG613 PP GL 6NL"
917406,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,6,"ARB 30ARA 10X300 S41 KKG613 PP GL 6NL"
917407,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,6,"ARB 35ARA 10X300 S41 KKG613 PP GL 6NL"
917408,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,6,"ARB 30ELS 10X300 S41 KKG613 PP GL 6BE"
917409,"soft fruits","strawberry","strawberry","BE","I","10","arb","300 gram",1330,6,"ARB 35ELS 10X300 S41 KKG613 PP GL 6BE"
917410,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27KA ELS 10X300 S41KKG613PP GL TE7NL"
917411,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30KA ELS 10X300 S41KKG613PP GL TE7NL"
917412,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35KA ELS 10X300 S41KKG613PP GL TE7NL"
917417,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB 27JF ARA 10X300 S41 PB613PP GL TE7"
917418,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB 30JF ARA 10X300 S41 PB613PP GL TE7"
917419,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB 35JF ARA 10X300 S41 PB613PP GL TE7"
917420,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"VVARB 27JF ARA 10X300 S41 PB613PP GL TE8"
917421,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"VVARB 30JF ARA 10X300 S41 PB613PP GL TE8"
917422,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"VVARB 35JF ARA 10X300 S41 PB613PP GL TE8"
917423,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27JF ARA 10X300 S41KKG613PP GL TE7NL"
917424,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30JF ARA 10X300 S41KKG613PP GL TE7NL"
917425,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35JF ARA 10X300 S41KKG613PP GL TE7NL"
917426,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 27JF ARA 10X300 S41KKG613PP GL TE8NL"
917427,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 30JF ARA 10X300 S41KKG613PP GL TE8NL"
917428,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 35JF ARA 10X300 S41KKG613PP GL TE8NL"
917429,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 27DB MACE 10X230 S22PB613PP GL TE7"
917430,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 30DB MACE 10X230 S22PB613PP GL TE7"
917431,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 35DB MACE 10X230 S22PB613PP GL TE7"
917432,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"ARB 27DB MACE 10X230S22KKG613PP GL TE7NL"
917433,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"ARB 30DB MACE 10X230S22KKG613PP GL TE7NL"
917434,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"ARB 35DB MACE 10X230S22KKG613PP GL TE7NL"
917435,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB 27DB MACE 10X300 S41PB613PP GL TE7"
917436,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB 30DB MACE 10X300 S41PB613PP GL TE7"
917437,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB 35DB MACE 10X300 S41PB613PP GL TE7"
917438,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27DB MACE 10X300S41KKG613PP GL TE7NL"
917439,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30DB MACE 10X300S41KKG613PP GL TE7NL"
917440,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35DB MACE 10X300S41KKG613PP GL TE7NL"
917441,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27LL ELS 10X300 S41KKG613PP GL TE7NL"
917442,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30LL ELS 10X300 S41KKG613PP GL TE7NL"
917443,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35LL ELS 10X300 S41KKG613PP GL TE7NL"
917444,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 27LL ELS 10X300 S41KKG613PP GL TE8NL"
917445,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 30LL ELS 10X300 S41KKG613PP GL TE8NL"
917446,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 35LL ELS 10X300 S41KKG613PP GL TE8NL"
917447,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27DB ELS 10X300 S41KKG613PP GL TE7NL"
917448,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30DB ELS 10X300 S41KKG613PP GL TE7NL"
917449,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35DB ELS 10X300 S41KKG613PP GL TE7NL"
917450,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27VU ELS 10X300 S41KKG613PP GL TE7NL"
917451,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30VU ELS 10X300 S41KKG613PP GL TE7NL"
917452,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35VU ELS 10X300 S41KKG613PP GL TE7NL"
917453,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,6,"ARB 27ELS 10X300 S41 KKG613 PP GL 6NL"
917454,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,6,"ARB 30ELS 10X300 S41 KKG613 PP GL 6NL"
917455,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,6,"ARB 35ELS 10X300 S41 KKG613 PP GL 6NL"
917456,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27ELS 10X300 S41 KKG613 PP GL 7NL"
917457,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30ELS 10X300 S41 KKG613 PP GL 7NL"
917458,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35ELS 10X300 S41 KKG613 PP GL 7NL"
917459,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35AR ARA 10X300 S41KKG613PP GL TE7NL"
917460,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30AR ARA 10X300 S41KKG613PP GL TE7NL"
917461,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27AR ARA 10X300 S41KKG613PP GL TE7NL"
917464,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 27AL ELS 10X300 S41KKG613PP GL TE8NL"
917465,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 30AL ELS 10X300 S41KKG613PP GL TE8NL"
917466,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 35AL ELS 10X300 S41KKG613PP GL TE8NL"
917467,"soft fruits","berry","blueberry","PE","I","3,1","bbes","kilogram",2802,7,"R BBESGENC 3,1KG FK507 PKB 7PE"
917468,"soft fruits","berry","blueberry","PE","I","3,1","bbes","kilogram",2802,6,"R BBESGENC 3,1KG FK507 PKB 6PE"
917469,"soft fruits","berry","blueberry","PE","II","3,1","bbes","kilogram",2802,5,"R BBESGENC 3,1KG FK507 PKB 5PE"
917470,"soft fruits","berry","blueberry","PE","I","3,3","bbes","kilogram",2802,7,"R BBESGENC 3,3KG FK507 PKB 7PE"
917471,"soft fruits","berry","blueberry","PE","I","3,3","bbes","kilogram",2802,6,"R BBESGENC 3,3KG FK507 PKB 6PE"
917472,"soft fruits","berry","blueberry","PE","II","3,3","bbes","kilogram",2802,5,"R BBESGENC 3,3KG FK507 PKB 5PE"
917473,"soft fruits","berry","blueberry","CL","I","3,1","bbes","kilogram",2802,7,"R BBESGENC 3,1KG FK507 PKB 7CL"
917474,"soft fruits","berry","blueberry","CL","I","3,1","bbes","kilogram",2802,6,"R BBESGENC 3,1KG FK507 PKB 6CL"
917475,"soft fruits","berry","blueberry","CL","II","3,1","bbes","kilogram",2802,5,"R BBESGENC 3,1KG FK507 PKB 5CL"
917476,"soft fruits","berry","blueberry","CL","I","3,3","bbes","kilogram",2802,7,"R BBESGENC 3,3KG FK507 PKB 7CL"
917477,"soft fruits","berry","blueberry","CL","I","3,3","bbes","kilogram",2802,6,"R BBESGENC 3,3KG FK507 PKB 6CL"
917478,"soft fruits","berry","blueberry","CL","II","3,3","bbes","kilogram",2802,5,"R BBESGENC 3,3KG FK507 PKB 5CL"
917479,"soft fruits","berry","blueberry","RS","I","3,1","bbes","kilogram",2802,7,"R BBESGENC 3,1KG FK507 PKB 7RS"
917480,"soft fruits","berry","blueberry","RS","I","3,1","bbes","kilogram",2802,6,"R BBESGENC 3,1KG FK507 PKB 6RS"
917481,"soft fruits","berry","blueberry","RS","II","3,1","bbes","kilogram",2802,5,"R BBESGENC 3,1KG FK507 PKB 5RS"
917482,"soft fruits","berry","blueberry","RS","I","3,3","bbes","kilogram",2802,7,"R BBESGENC 3,3KG FK507 PKB 7RS"
917483,"soft fruits","berry","blueberry","RS","I","3,3","bbes","kilogram",2802,6,"R BBESGENC 3,3KG FK507 PKB 6RS"
917484,"soft fruits","berry","blueberry","RS","II","3,3","bbes","kilogram",2802,5,"R BBESGENC 3,3KG FK507 PKB 5RS"
917485,"soft fruits","berry","blueberry","PE","I","2,75","bbes","kilogram",2802,7,"R BBESGENC 2,75KG FK507 PKB 7PE"
917486,"soft fruits","berry","blueberry","PE","I","2,75","bbes","kilogram",2802,6,"R BBESGENC 2,75KG FK507 PKB 6PE"
917487,"soft fruits","berry","blueberry","PE","II","2,75","bbes","kilogram",2802,5,"R BBESGENC 2,75KG FK507 PKB 5PE"
917488,"soft fruits","berry","blueberry","CL","I","2,75","bbes","kilogram",2802,7,"R BBESGENC 2,75KG FK507 PKB 7CL"
917489,"soft fruits","berry","blueberry","CL","I","2,75","bbes","kilogram",2802,6,"R BBESGENC 2,75KG FK507 PKB 6CL"
917490,"soft fruits","berry","blueberry","CL","II","2,75","bbes","kilogram",2802,5,"R BBESGENC 2,75KG FK507 PKB 5CL"
917491,"soft fruits","berry","blueberry","RS","I","2,75","bbes","kilogram",2802,7,"R BBESGENC 2,75KG FK507 PKB 7RS"
917492,"soft fruits","berry","blueberry","RS","I","2,75","bbes","kilogram",2802,6,"R BBESGENC 2,75KG FK507 PKB 6RS"
917493,"soft fruits","berry","blueberry","RS","II","2,75","bbes","kilogram",2802,5,"R BBESGENC 2,75KG FK507 PKB 5RS"
917532,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35VG ELS 10X300 S41KKG613PP GL TE7NL"
917533,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30VG ELS 10X300 S41KKG613PP GL TE7NL"
917534,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27VG ELS 10X300 S41KKG613PP GL TE7NL"
917535,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35MP OPER 10X300S41KKG613PP GL TE7NL"
917536,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30MP OPER 10X300S41KKG613PP GL TE7NL"
917537,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27MP OPER 10X300S41KKG613PP GL TE7NL"
917538,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35SF OPER 10X300S41KKG613PP GL TE7NL"
917539,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30SF OPER 10X300S41KKG613PP GL TE7NL"
917540,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27SF OPER 10X300S41KKG613PP GL TE7NL"
917541,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35BF OPER 10X300S41KKG613PP GL TE7NL"
917542,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30BF OPER 10X300S41KKG613PP GL TE7NL"
917543,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27BF OPER 10X300S41KKG613PP GL TE7NL"
917544,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35JF OPER 10X300S41KKG613PP GL TE7NL"
917545,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30JF OPER 10X300S41KKG613PP GL TE7NL"
917546,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27JF OPER 10X300S41KKG613PP GL TE7NL"
917547,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 271702 10X300 S41 KKG613 PP GL TE7NL"
917548,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 301702 10X300 S41 KKG613 PP GL TE7NL"
917549,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 351702 10X300 S41 KKG613 PP GL TE7NL"
917550,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27MF ELS 10X300 S41KKG613PP TU TE7NL"
917551,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30MF ELS 10X300 S41KKG613PP TU TE7NL"
917552,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35MF ELS 10X300 S41KKG613PP TU TE7NL"
917553,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30MP ELS 10X300 S41KKG613PP TU TE7NL"
917554,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27MP ELS 10X300 S41KKG613PP TU TE7NL"
917555,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35MP ELS 10X300 S41KKG613PP TU TE7NL"
917556,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,9,"ARB 27LL SON 10X300 S41KKG613PP GB TE9NL"
917557,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,9,"ARB 30LL SON 10X300 S41KKG613PP GB TE9NL"
917558,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,9,"ARB 35LL SON 10X300 S41KKG613PP GB TE9NL"
917559,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27LL SON 10X300 S41KKG613PP GB TE7NL"
917560,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30LL SON 10X300 S41KKG613PP GB TE7NL"
917561,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35LL SON 10X300 S41KKG613PP GB TE7NL"
917562,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35BA SOSA 10X300S41KKG613PP GL TE7NL"
917563,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30BA SOSA 10X300S41KKG613PP GL TE7NL"
917564,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27BA SOSA 10X300S41KKG613PP GL TE7NL"
917565,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 27FZ SOSA 10X300S41KKG613PP GL TE8NL"
917566,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 30FZ SOSA 10X300S41KKG613PP GL TE8NL"
917567,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 35FZ SOSA 10X300S41KKG613PP GL TE8NL"
917568,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27FZ SOSA 10X300S41KKG613PP GL TE7NL"
917569,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30FZ SOSA 10X300S41KKG613PP GL TE7NL"
917570,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35FZ SOSA 10X300S41KKG613PP GL TE7NL"
917571,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 35FZ LIMA 10X300S41KKG613PP GL TE8NL"
917572,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 30FZ LIMA 10X300S41KKG613PP GL TE8NL"
917573,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,8,"ARB 27FZ LIMA 10X300S41KKG613PP GL TE8NL"
917574,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 35FZ LIMA 10X300S41KKG613PP GL TE7NL"
917575,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 30FZ LIMA 10X300S41KKG613PP GL TE7NL"
917576,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"ARB 27FZ LIMA 10X300S41KKG613PP GL TE7NL"
917603,"soft fruits","berry","blueberry","PE","I","2,9","bbes","kilogram",2802,7,"R BBESGENC 2,9KG FK507 PKB 7PE"
917604,"soft fruits","berry","blueberry","PE","I","2,9","bbes","kilogram",2802,6,"R BBESGENC 2,9KG FK507 PKB 6PE"
917605,"soft fruits","berry","blueberry","PE","II","2,9","bbes","kilogram",2802,5,"R BBESGENC 2,9KG FK507 PKB 5PE"
917606,"soft fruits","berry","blueberry","PE","I","3,4","bbes","kilogram",2802,7,"R BBESGENC 3,4KG FK507 PKB 7PE"
917607,"soft fruits","berry","blueberry","PE","I","3,4","bbes","kilogram",2802,6,"R BBESGENC 3,4KG FK507 PKB 6PE"
917608,"soft fruits","berry","blueberry","PE","II","3,4","bbes","kilogram",2802,5,"R BBESGENC 3,4KG FK507 PKB 5PE"
917609,"soft fruits","berry","blueberry","CL","I","2,9","bbes","kilogram",2802,7,"R BBESGENC 2,9KG FK507 PKB 7CL"
917610,"soft fruits","berry","blueberry","CL","I","2,9","bbes","kilogram",2802,6,"R BBESGENC 2,9KG FK507 PKB 6CL"
917611,"soft fruits","berry","blueberry","CL","II","2,9","bbes","kilogram",2802,5,"R BBESGENC 2,9KG FK507 PKB 5CL"
917612,"soft fruits","berry","blueberry","CL","I","3,4","bbes","kilogram",2802,7,"R BBESGENC 3,4KG FK507 PKB 7CL"
917613,"soft fruits","berry","blueberry","CL","I","3,4","bbes","kilogram",2802,6,"R BBESGENC 3,4KG FK507 PKB 6CL"
917614,"soft fruits","berry","blueberry","CL","II","3,4","bbes","kilogram",2802,5,"R BBESGENC 3,4KG FK507 PKB 5CL"
917615,"soft fruits","berry","blueberry","RS","I","2,9","bbes","kilogram",2802,7,"R BBESGENC 2,9KG FK507 PKB 7RS"
917616,"soft fruits","berry","blueberry","RS","I","2,9","bbes","kilogram",2802,6,"R BBESGENC 2,9KG FK507 PKB 6RS"
917617,"soft fruits","berry","blueberry","RS","II","2,9","bbes","kilogram",2802,5,"R BBESGENC 2,9KG FK507 PKB 5RS"
917618,"soft fruits","berry","blueberry","RS","I","3,4","bbes","kilogram",2802,7,"R BBESGENC 3,4KG FK507 PKB 7RS"
917619,"soft fruits","berry","blueberry","RS","I","3,4","bbes","kilogram",2802,6,"R BBESGENC 3,4KG FK507 PKB 6RS"
917620,"soft fruits","berry","blueberry","RS","II","3,4","bbes","kilogram",2802,5,"R BBESGENC 3,4KG FK507 PKB 5RS"
917621,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 27GY ARA 10X250 S22KKG613PP GL PZ7NL"
917622,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 27GY ARA 10X250 S22 KKG613 PP GL 7NL"
917623,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"ARB 27LIMA 10X500 SBL KKG613 EP GL 7NL"
917624,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"ARB 30LIMA 10X500 SBL KKG613 EP GL 7NL"
917628,"soft fruits","berry","blueberry","PE","I","12","bbes","125 gram",2802,7,"R BBES 12X125 SKOD FK3410 BPR JU 7PE"
917629,"soft fruits","berry","blueberry","PE","I","12","bbes","125 gram",2802,7,"R BBES 12X125 SKOD FK308 BPR JU 7PE"
917631,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,9,"VVARB 30SON 10X250 S21 KKG613 PP GB 9NL"
917632,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,9,"ARB 27SON 10X250 S21 KKG613 PP GB 9NL"
917633,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 27SON 10X250 S21 KKG613 PP GB 7NL"
917634,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,8,"ARB 27ELS 10X250 S21 KKG613 PP GL 8NL"
917635,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 27ELS 10X250 S21 KKG613 PP GL 7NL"
917636,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,8,"ARB 35ELS 10X250 S21 KKG613 PP GL 8NL"
917637,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 35ELS 10X250 S21 KKG613 PP GL 7NL"
917638,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,8,"ARB 30ELS 10X250 S21 KKG613 PP GL 8NL"
917639,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 30ELS 10X250 S21 KKG613 PP GL 7NL"
917640,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 27SON 10X250 S21 KKG613 PP GL 7NL"
917641,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 30SON 10X250 S21 KKG613 PP GL 7NL"
917642,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,9,"ARB 30SON 10X250 S21 KKG613 PP GL 9NL"
917643,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,9,"ARB 35SON 10X250 S21 KKG613 PP GL 9NL"
917644,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,6,"ARB 27ELS 10X250 S22 KKG613 PP GL 6NL"
917645,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,8,"ARB 27ELS 10X250 S22 KKG613 PP GL 8NL"
917646,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,8,"ARB 35ELS 10X250 S22 KKG613 PP GL 8NL"
917647,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,8,"ARB 30ELS 10X250 S22 KKG613 PP GL 8NL"
917648,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,9,"ARB 30ELS 10X250 S21 KKG613 PP GL 9NL"
917649,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,9,"ARB 30SON 10X250 S22 KKG613 PP GL 9NL"
917650,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,9,"ARB 35SON 10X250 S22 KKG613 PP GL 9NL"
917651,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 27SON 10X250 S22 KKG613 PP GL 7NL"
917652,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 30SON 10X250 S22 KKG613 PP GL 7NL"
917653,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"ARB 35SON 10X250 S22 KKG613 PP GL 7NL"
